text,fake,hatespeech,toxicity
"#Abtreibung's-Debatte:
Kind nach der Geburt: 😊😍🥳🥰
Kind vor der Geburt: 🫣😳😵🤬

Wertvoll dank des magischen Geburtskanals. ✨
https://t.co/1UVa1rvqi9",0,0,1
Verweigerte Abtreibung sorgt für Empörung in Polen #Abtreibung #Polen https://t.co/ift1yxnKXP,0,0,1
Verweigerte Abtreibung sorgt für Empörung in Polen #Abtreibung #Polen https://t.co/01z0hMuKK5,0,0,1
"Zusammen mit msfc-aachen zeigen wir am Dienstag, den 31.01.2023 um 19 Uhr im Queerreferat Aachen den Film ""Wie Wir Wollen"" und wollen anschließend gemeinsam diskutieren.

https://t.co/JstYqmJzj7

#mybodymychoice #prochoice #abortion #abtreibung #schwangerschaftsabbruch https://t.co/aitNTJksWw",0,0,1
"neuer @rratiopharm banger auf soundcloud https://t.co/qbtXUB7AO1
(abtreibung ist mord)",0,0,1
In #Dortmund hat eine Klinik für #Abtreibung eröffnet. Die Ärztin Gabie Raven wird seither von Abtreibungsgegner:innen bedroht. Trotzdem macht sie weiter. #Schwangerschaftsabbruch https://t.co/I40mXolgGr,0,0,1
"Bleibe bei der #Mutter deiner #Kinder und zwinge sie nicht zur #Abtreibung. Sei ein #Vater für die Kinder, die du #gezeugt hast. Es ist auch deine #Verantwortung.",0,0,1
"Nein, werte """"Wissenschaftsjournalistin des Jahres 2021"""" und ""Promovierte Immunologin"", es ist schlicht
BULLSHIT
zu behaupten, in D würde das Recht auf reproduktive Selbstbestimmung Abtreibung einschließen.

Ändert nix daran, dass es Gründe für die Leitlinie gibt.",0,0,0
"S2k-Leitlinie: Schwangerschaftsabbruch im 1. Trimenon
Der Schwangerschaftsabbruch ist in Deutschland im Strafgesetzbuch gesetzlich verankert.
#Abtreibung #Interruptio #Leitlinien #S2kLeitlinie #Schwangerschaftsabbruch

https://t.co/OmXUClgYaW https://t.co/l4ADr4bXbQ",0,0,1
"Frauen haben das Recht, Entscheidungen über ihren eigenen Körper zu treffen, aber das erstreckt sich nicht auf den Menschen in ihnen. Medizin ist da, um zu heilen, nicht um ein Leben zu beenden. #Leben #Abtreibung
#ProLife https://t.co/QDooBqTQYo",0,1,1
"Blockiert, weil ich ein ungeborenes Kind als Kind und Abtreibung als Tötung eines Kindes bezeichnet habe. So traurig. Was sind das für Frauen, die ihre Freiheit auf dem Recht auf Abtreibung aufbauen? https://t.co/0k78xxSMzF",0,0,1
Was macht Abtreibung wirklich mit der Psyche? Wissenschaftler fragen nach https://t.co/VrcZmGSmH4 via @CNAdeutsch,0,0,1
"Eine neue Antwort der EKD zum Thema Abtreibung und Synode 2022. Auf beides wollte man ja zunächst nicht antworten, aber nach einem Anruf kam dann doch eine Antwort. Kommentare dazu werde ich noch schreiben. Aber sehr euch das mal an.

https://t.co/tsDFndAEjx",0,0,0
"Dieser Titel ist beschämend. Daniel Genty schlief nicht mit einem 12-jährigen Mädchen, er vergewaltigte sie regelmäßig und zwang sie mit 15 zu einer Abtreibung.
Er ist ein Pädophiler, dessen Platz das Gefängnis ist.",0,0,1
"Sensationeller und historischer zweiter Platz für die 👏💙💪#FPÖ! 
Eine verdiente Abtreibung für die #ÖVP mit ihrer Politik, die #Grünen in die Bundesregierung zu holen! 😂
#noewahl",0,0,1
"Hier schönes Beispiel, wie dreist med. Personal bei Abtreibung lügt.

Spricht davon, dass es bei Harmony-Test angeblich um nicht lebensfähige Kinder geht.

Aber da geht es primär um Down-Syndrom, also lebensfähige Kinder.

Und tatsächlich nicht lebensfähige Kinder (=stirbt https://t.co/nJwQbifbG7",0,0,0
"Sind Leute, die für die Fristenregelung bei Abtreibung sind, also die ersten 12 Wochen für Abtreibungsmöglichkeit ohne medizinische Indikation und danach nur noch mit, für euch eher...",0,0,1
"Nimmt mich wunder, wann die reaktionäre #SVPch den Kampf gegen die Abtreibung offiziell eröffnet. Für das klerikale Mäntelchen gut geeignet wären ja der in letzter Zeit auffallend gläubige und trumpesfürchtige Köppel zusammen mit seinem Financier und Pfarrersohn Blocher.",0,0,1
"Es ist erstaunlich, wie in TERF Kreisen die „Vernunft“ einzelner Bundesstaaten in der USA betont wird, die immer rigider trans Leben kontrollieren, kriminalisieren &amp; verunmöglichen.

Es sind republikanische Regierungen, die das gleiche mit Abtreibung tun. Aber hey ~Frauenrechte~",0,1,1
"Was ich an der ganzen ""pro life"" sache nicht ganz verstehe... es tötet mehr Menschen als jede Abtreibung es tun würde... ich dachte sie wollen mehr leben haben und töten aber aktiv dadurch Menschen... Patriarchat ist echt kaputt 🖖",0,1,0
"Wenn Abtreibung in jedem Fall illegal ist, dann kann sich ein Vergewaltiger die Mutter seiner Kinder frei aussuchen.

Kann mir nochmal jemand von den Religioten erklären, wer geschützt werden soll, wenn Abtreibung illegal ist?",0,0,0
"Medikamentöse Abtreibung können ungewollt Schwangere medizinisch betrachtet bis zur 12. Woche gut zuhause durchführen.Studien zeigen,dass Heimabtreibungen mit Abtreibungspille eine Erleichterung sind - warum werden ihnen Steine in den Weg gelegt? 

Wichtiger Text in @tagi_magi https://t.co/uQl90EtzMF",0,1,1
"Cn Abtreibung 

Ich bin ungewollt schwanger und werde abtreiben. In den nächsten Tagen schreib ich ein bisschen mit, vor allem um mich selbst zu ordnen + Erfahrungsaustausch 

Vorab: Fundis werden gnadenlos 
geblockt.",0,0,1
"Hier sieht man deutlich, warum ""Abtreibungsfans""/""ProAbortion"" passende Begriffe sind:
""Fortschritt"" = ""Recht auf Abtreibung""

Also ist das Töten des nachfolgend gezeigten (22SSWpm) ""Fortschritt"".

Wie soll man das nennen außer ""Abtreibungsfans""/""ProAbortion""? https://t.co/sERCZlzB5G",0,0,1
"Oh Gott! Ist das schrecklich!
#Abtreibung #Abortion #Mord #Antihuman #Murder #Grausam #TikTok #Werteunion #Grundgesetz #Leben",0,0,0
"Abtreibungsbefürworter wollen nicht, dass die Leute sehen, was bei einer Abtreibung passiert.",0,0,1
"In der Schweiz werden Unterschriften für den Lebensschutz von ungeborenen Kindern gesammelt. Das Referendum soll Frauen zusätzliche Zeit geben, 
die Entscheidung einer Abtreibung zu überdenken und sich allenfalls an eine Hilfsstelle zu wenden. 
https://t.co/RqpyqxKSqD",0,0,1
Weil er Teil der Gesundheitsvorsorge ist: https://t.co/5ZJiYXOJlC #schwangerschaftsabbruch #abtreibung @PZ_Nachrichten,0,0,1
"Sie brechen das Schweigen: Acht Frauen aus acht Ländern sprechen über ihre Abtreibung, die Vorurteile – und ihre Gründe. (Abo)
https://t.co/1q37Qifspf",0,0,1
"Bürgerliche und Rechte streiten um Abtreibung

Die Abgrenzug von „Vox“ scheint für den Partido Popular wichtiger zu sein als der Lebensschutz.

https://t.co/G1taFAKEfo https://t.co/BZF7PY9bRK",0,0,1
Bürgerliche und Rechte streiten um Abtreibung  https://t.co/lcsWnYYcuu,0,0,1
"#Abtreibung: Die einzige #Operation, die du nicht überleben sollst.",0,0,1
"Fortschritt? Nein, Danke 😳. Die SVP setzt sich weiter gegen den Aufbau einer inklusiven Gesellschaft ein. Heute spricht sie sich gegen die Nutzung diskriminierungsfreier Sprache aus, gegen das Recht auf Abtreibung, gegen Massnahmen, um die Klimakrise zu stoppen. Was kommt noch? https://t.co/Bvoa5PmqqY",0,0,1
"Sie brechen das Schweigen: Acht Frauen aus acht Ländern sprechen über ihre Abtreibung, die Vorurteile – und ihre Gründe. (Abo)

https://t.co/a9YmPjh2fk",0,0,1
News (Abtreibung: Experten geben erstmals Empfehlungen zu Schwangerschaftsabbrüchen) has been published on https://t.co/RaBjl5DDcP - https://t.co/7g3D7HmHo6,0,0,1
"Die Ursache ausnahmslos jeder ungewollten Schwangerschaft ist nicht etwa eine Frau, die sündigt, sondern ein Mann, der ejakuliert. Männer, die gegen Abtreibung sind, haben es also 100%ig in der Hand.",0,0,1
Das passiert bei einer Abtreibung. Heftig.,0,0,0
"Das Recht auf Abtreibung steht unter Druck – auch in der Schweiz. Frauen erleben Bevor­mundung und schika­nierende Pflicht­termine. Andere Länder sind da schon deutlich weiter. (Abo)
https://t.co/hVN8dd4VlY",0,0,1
Und 70 Million Babies weltweit sterben durch Abtreibung!,0,0,1
"Sie brechen das Schweigen: Acht Frauen aus acht Ländern sprechen über ihre Abtreibung, die Vorurteile – und ihre Gründe. (Abo) https://t.co/jP5TGwkK0C",0,0,1
"Ich lese ständig, ob ich will oder nicht, von Abtreibung. Für viele scheint das ein zentrales Thema zu sein.",0,0,0
"Diese Fundis machen mich gerade ziemlich hässig. Ich kann euch versichern, dass jede Frau vor einem solchen Schritt mindestens 5x darüber schläft. Und jetzt verpi… euch! #Abtreibung https://t.co/uT88Xx0Ebt",0,0,1
Das Bild der blutrot gefärbten Hände nach einer Abtreibung mit dem metallenen Kleiderbügel zeigt wieder mal treffend die hochgradige Manipulation. Heute töten Mütter ihre ungewollten Kinder 👶 doch still &amp; leise mit der Pille danach oder anderen Medis. 😢 https://t.co/WQcR3CHFe7,0,0,1
"Ein Schwangerschaftsabbruch ist in Japan bis zur 22. Woche legal.

--
#Abtreibung #Abtreibungspille #Frauen #Frauenrechte #Gesundheit #Japan #JapanNews #Nachrichten #News #Schwangerschaftsabbruch #Selbstbestimmung #Zulassung

https://t.co/6XiQOJQOWu",0,0,1
"Acht Frauen über ihre Abtreibung: «Als ich den Schwanger­schafts­test sah, sagte alles in mir Nein» https://t.co/2SRyv634J8 https://t.co/7DNTyvXGA2",0,0,1
"Das Recht auf Abtreibung steht unter Druck – auch in der Schweiz. (Abo)

https://t.co/4JvvENieOn",0,0,1
"Die Statue soll an die ""Arbeit"" von Ruth Bader-Ginsburg im Kampf für die Abtreibung erinnern. Das ""Kunstwerk"" der pakistanischen Emigrantin Shahzia Sikander zeigt eine satanistisch anmutende Frauenfigur mit zu Widderhörnern gedrehten Haarzöpfen... 

https://t.co/9TDwqAutTQ",0,0,1
"""abtreibung kostet 400€""
""ja dann mach ichs selber""
""kannst ja ne pistole reinstecken""
""haha double kill""
@_noriqwq",0,0,1
Das Recht auf Abtreibung steht unter Druck – auch in der Schweiz. Frauen erleben Bevor­mundung und schika­nierende Pflicht­termine. Andere Länder sind da schon deutlich weiter. (Abo) https://t.co/6np5nOwE90,0,0,1
"1Manndebatte: Pro Abtreibung: wenn die Gesundheit der Mutter nicht garantiert werden kann. Oder die des Kindes. Physische wie psychische Gesundheit. Contra: du glaubst an ein Bildnis, das dir sagst du sollst dir kein Bildnis von sich machen. Und das Bildnis ist keine Frau.",0,1,1
"https://t.co/58s3QyL0o5 - Es befremdet mich, mit welcher Selbstverständlichkeit Ärzte über die angebliche ""Normalität"" einer #Abtreibung sprechen: ""Ausschabung"", ""Absaugen"", ""Routine"" - und das im Blick auf einen werdenden Menschen, dem jede Lebenschance genommen wird!",0,0,1
"Während der Pandemie haben div. europäische Staaten die telemedizinische Abtreibung eingeführt. Sie ist einfacher und angenehmer für die Frauen - und günstiger. 

Warum geht das in der Schweiz nicht? Meine Recherche. https://t.co/npjEolANCh",0,0,1
"https://t.co/bkrv9fTV7H - Wer es wagt, dem Selbstbestimmungsrecht der Frau den #Lebensschutz des Ungeborenen gegenüberzustellen, wird bezichtigt, #Schwangere zu schikanieren. Beratung ist keine Gängelung, sondern Prävention vor den psychischen Folgen einer #Abtreibung.",0,0,1
"Gastbeitrag von Robert Royal

Der Lebensschutz - warum? Einige Zahlen

#Lebensschutz #Abtreibung #USA #Royal #Frankreich #Italien #Deutschland #FreieWelt

https://t.co/86GH5GKMrz",0,0,1
"Wie zu erwarten war, gibt es keinen Mangel an Versuchen, Abtreibung zu legitimieren, aber es gibt auch Hinweise auf den jüngsten UN-Bildungsgipfel, über den @OrdoIuris  bereits berichtete.",0,0,0
"Abtreibung in der Schweiz - Frauen unter Verdacht 
https://t.co/KFqg481w12",0,0,1
"Das Thema Abtreibung ist aktueller denn je, auch weil das Recht darauf immer stärker unter Druck kommt. Was erleben Frauen, die abtreiben? Um das zu ergründen, haben wir mit Frauen aus verschiedenen Ländern und Kontinenten gesprochen.
Cover Foto: Joël Hunn https://t.co/eJC7yL6wPc",0,0,0
"Im Jahr 1998 lieferten sich die deutschen Bischöfe eine beispiellose Machtprobe mit dem #Vatikan. Es ging darum, ob römisch-katholische Beratungsstellen ein Dokument ausstellen dürfen, das straffreie #Abtreibung ermöglicht. Der Streit wirkt bis heute fort: https://t.co/1fMxnBGWV7",0,0,1
"Typische Doofheit von Pseudo-Liberalen:

Bei Abtreibung ist ""body"" eines anderen betroffen.
Bei Impfung kann das sein, bei entsprechender Wirksamkeit der Impfung und Gefährlichkeit der Krankheit.
Bei Drogen kann das sein, bei entsprechend verhaltensändernden Drogen.",0,0,1
Schau an. Ganz ohne Pizzaria. Ist sicher auch gegen Abtreibung und für das Leben von Kindern. 😕 Man kann sich nicht annähernd so zynisch äußern wie diese Art von Mensch sich geriert.  https://t.co/MpgNe0NSQK,0,0,1
🇺🇲 Ein Pro-Choicer (für Abtreibung) wurde von Kristan Hawkins mit einfacher Logik besiegt. https://t.co/09RvvBCSkj,0,0,1
"Ein Mensch der nichts anderes zu tun hat als dauerhaft nach Menschen zu suchen, die sich zur Abtreibung äußern.

Sucht euch lieber Hobbys als so zu enden und Personen anzugreifen, welche sich für Frauenrechte einsetzten :)",0,0,1
"a) Zu Abtreibung darf man sich angeblich nur mit funktionsfähigem Uterus äußern.

b) Punkt 2 und 4 widersprechen sich. Denn größte Diskriminierung von behinderten Menschen sind die Tötungen vor Geburt - zB 90% der Menschen mit Down-Syndrom werden so getötet.",0,0,1
"Richtiger wäre:
""Neues Gesetz""esentwurf ""schützt Kinder, die Abtreibung überleben""

Weil der hat leider keine Chance im Dem dominierten Senat. Wird also nicht Gesetz werden.",0,0,1
USA so: „Abtreibung? Nein danke! Bei uns werden die Kinder erst später n ei einem Amoklauf in der Schule getötet!“,0,0,0
Soll der Paragraf 218 aus dem Strafgesetzbuch gestrichen werden? #fragederwoche #abtreibung https://t.co/CLiB6v5Coh,0,0,1
"Was macht Abtreibung wirklich mit der Psyche? Wissenschaftler fragen nach — und unabhängig vom ""Lager"" sind die Befunde ähnlich ▶️ JETZT LESEN:   https://t.co/bwQiSxklag via @CNAdeutsch",0,0,1
"Die Statue soll an die ""Arbeit"" von Ruth Bader-Ginsburg im Kampf für die Abtreibung erinnern. 

Das ""Kunstwerk"" der pakistanischen Emigrantin Shahzia Sikander zeigt eine satanistisch anmutende Frauenfigur mit zu Widderhörnern gedrehten Haarzöpfen und acht Tentakeln anstelle https://t.co/ISCbNnuaU5",0,0,1
"Super Interview über sog. #Lebensschützer, die auch im Rhein-Neckar-Raum Fake-Beratungsstellen betreiben, die KEINEN Beratungsschein ausstellen, der für eine Abtreibung nötig ist. Vorsicht vor  ""Die Birke"" und ""Pro Femina"" in Heidelberg. / Article abt CPCs near my hometown🆘",0,0,0
"https://t.co/5hLC6j6NYk - Wann lenken wir den Fokus weg von der ""Versorgungssituation"" (als ob #Schwangerschaft eine Krankheit wäre) in Sachen #Abtreibung und führen ihn hin zur Verbesserung familienfördernder Maßnahmen sowie der Stärkung einer lebensbejahenden Gesellschaft?",0,0,1
"New post in Infoindex: Die Statue soll an die ""Arbeit"" von Ruth Bader-Ginsburg im Kampf für die Abtreibung erinnern. Das ""Kunstwerk"" der pakistanischen Emigrantin Shahzia Sikander zeigt eine satanistisch anmutende Frauenfigur mit zu Widderhörnern gedreht… https://t.co/ngSCkjrP0l",0,0,1
"IMABE-Studie: Was macht Abtreibung mit der Psyche?
Wissenschaftler wollen die Debatte um psychische Folgen nach Abtreibung auf eine sachliche Ebene heben

https://t.co/aEe4QYksX1",0,0,1
"Das ist Sophie. Sie ist Mitglied in einer Partei, die Frauen Abtreibung verbietet, einen Vergewaltiger ehrt, Kinder illegal abschiebt, ein Frauenbild hat wie im Mittelalter. Dennoch glaubt sie die moralkeule schwingen zu müssen. ÖVP 🤡",0,1,1
"wisst ihr, was WIRKLICH sexistisch und misogyn ist? 
altersarmut, verteilung der carearbeit, abtreibung unter strafe stellen, keine kostenlose hpv-impfung, kein niederschwelliger zugang zu verhütung, gender-pay-gap, sexualisierte gewalt und femizide UND NICHT EIN SCHEISS MEME.",0,0,1
"Your body your choice.
Egal ob Abtreibung, Impfung, Tattoo oder Drogenkonsum.",0,0,0
Halte morgen eine Präsentation über Abtreibung boaah es nervt ich hasse das thema eig aber meine teamopfer wollten unbedingt abortion,0,0,0
"Wenn Abtreibung so schlimm ist, warum hat sich dann noch nie ein baby darüber beschwert?",0,0,0
IMABE-Studie: Was macht Abtreibung mit der Psyche? https://t.co/S5Az4cFdPT #Schwangerschaftsabbruch #Psyche Foto: © AdobeStock_356120585_Tomo https://t.co/OuPrt2FTYK,0,0,1
"Frauen, die einen #Schwangerschaftsabbruch durchführen möchten, müssen viele Hürden überwinden. Wie sieht die Versorgungslage in #Heidelberg aus? 
#abtreibung #feminismus
https://t.co/0LCK41wqnj",0,0,1
News (Brasilien: Bischöfe mahnen zum Thema Abtreibung) has been published on https://t.co/RaBjl5DDcP - https://t.co/oJSvnZ3qtx,0,0,1
"Solange Frau Paus + die Bundesregierung planen, dass Kinder im Mutterleib LEGAL getötet werden dürfen 👶💀✅, glaube ich ihr NICHTS, was angeblich dem Kindeswohl dient! #Abtreibung 

#Kinderzuschlag bekommt hier eine ganz andere Bedeutung! 👶🤛",0,0,1
"#Schwangerschaft #Abtreibung
Grad gehört, dass ne Ex-Kollegin, die schon 2 Kinder hat, letztes Jahr unverhofft schwanger wurde und abgetrieben hat. Sie ist jetzt wieder schwanger. Und wird wieder abtreiben, da Familienplanung durch.
Weiß nicht… wäre verhüten nicht einfacher?",0,0,1
"Da hilft ja richtig im ""Kampf gegen Rechts"", wenn man Ablehnung von Abtreibung und positive Einstellung zu Familie und Kindern quasi als ""Frauenbild wie #Islamisten"" bezeichnet.

Toll macht Ihr ""Kämpfer"" gegen Rechts das. Der Sieg kann euch nur sicher sein.",0,0,1
"Diese Frau bereut ihre Abtreibung - und ihr werdet es auch tun, sobald i... https://t.co/UtEablW6Ni via @YouTube 

#FrauenSagenNein #Frauen #Deutschland #deutsch #Gesundheitswesen #Gesundheit #spirituality #heilung #Healing",0,0,1
"Hier eine Reportage über die Geschichte Abtreibungspille RU 486.
Ich fand sie sehr gut.

#ProChoice
#Abtreibung
#Schwangerschaftsabbruch

https://t.co/MvKe41euIL",0,0,0
schroedingers abtreibung,0,0,0
"Fronten für und gegen Abtreibung in den USA verhärten sich. ""Pro Life"" bekommt Gegenwind. https://t.co/2CWgexoMxP",0,0,1
Abtreibung ist in den Augen von Scharf ein „Trend“ und ein „Zeitgeist“-Thema… https://t.co/c2MKnvMwuq,0,0,1
"Ekelhaft #CSU 
Die Ministerinnen bei Fototerminen und müssen wenn auch selbst gewollt Pressemitteilungen gegen Abtreibung rausgeben.

Pressekonferenzen halten die Herren ab.

#NieMehrCDUCSU",0,0,1
Ich finde Abtreibung voll ok ich wünschte ich wäre abgetrieben worden,0,0,0
immer wenn twitter langweilig wird kommt laura mit ihrem wöchentlichen twitter family post #abtreibung,0,0,1
"Nach dem Fall von Roe vs. Wade geht der Lebensschutz in die nächste Etappe

Über 10.000 Teilnehmer beim Marsch für das Leben in Washington DC

#Lebensschutz #Washington #USA #Prolife #Frühgeborene #Abtreibung #FreieWelt

https://t.co/fqEdrzHrWo",0,0,1
#Abtreibung ist... - wie würdest du den Satz vervollständigen? Wir sind gespannt auf eure Antworten.,0,0,1
